english, arabic, word_id
23147,جوا,Goa
23148,أرواحهم,lives
23149,سينا,Sina
23150,المقاتلة,Fighting
23151,للكون,Universe
23152,اعزف,Play a
23153,لتأمين,To secure
23154,ونعرف,We know
23155,عذاب,Torment
23156,الأمد,Term
23157,رابع,Fourth
23158,اسألي,Ask
23159,للمطبخ,Kitchen
23160,وبقية,And the rest of the
23161,كومار,Kumar
23162,مفرط,Excessive
23163,نوادي,Clubs
23164,تشترى,Bought
23165,تعكس,Reflect
23166,جدولي,Tabular
23167,للمرحلة,Phase
23168,دعتني,I was invited by
23169,تذهبا,Tzhba
23170,يحبونني,love me
23171,استمعى,Listen
23172,الدبابة,Tank
23173,آيرين,Irene
23174,اضربني,hit me
23175,فكرى,Fikri
23176,ذراعها,Arm
23177,بواجبي,my duty
23178,حريتك,freedom
23179,فيزياء,Physics
23180,انتقال,Transmission
23181,ستقف,Will stand
23182,أنصح,I would recommend
23183,واكثر,And more than
23184,يطبخ,Cooking
23185,حالفك,Halvk
23186,تمرد,rebellion
23187,للاعتذار,To apologize
23188,النتنة,Stinking
23189,سماعات,Headphones
23190,للنجاح,The success of
23191,مسحت,Wiped
23192,تأمر,Order
23193,الثقاب,Vesta
23194,ألة,Machine
23195,يجرح,Injures
23196,للكتاب,Book
23197,ضجيج,Noise
23198,لتونا,Have just
23199,اتصلنا,We contacted
23200,حدثني,Tell me
23201,نظرتم,Look at
23202,يهود,Jews
23203,لنواجه,Let's face
23204,لأنكما,Because you
23205,وننتظر,We expect
23206,متضايقة,Blathering
23207,الوعى,Awareness
23208,الأحترام,Respect
23209,المطاط,Rubber
23210,توكر,Toker
23211,كأصدقاء,friends
23212,سكوير,Square
23213,نصفها,Half of
23214,أسرتك,family
23215,توصيله,Connect
23216,مراهقين,Teenagers
23217,بقشيش,Baksheesh
23218,لارسن,Larsen
23219,المسمى,Labeled
23220,اتصالاتي,My contacts
23221,التقويم,Calendar
23222,يحفظ,Saves
23223,فظيعا,Hideously
23224,روابط,Links
23225,حاجته,Needs
23226,مبهج,Exhilarated
23227,فلتكن,Let it be
23228,شوربة,Soup
23229,الخالية,Free
23230,تينيسي,Tennessee
23231,تجتمع,Meets
23232,الهتاف,Cheer
23233,أبلغت,reported
23234,home,home
23235,بأقرب,The nearest
23236,وظيفتى,My job
23237,لتعليم,Education
23238,swords,swords
23239,للتوضيح,To clarify
23240,لأتمكن,So I
23241,انما,But
23242,كتيب,booklet
23243,راينا,Raina
23244,شرائها,Buy
23245,تعقيدات,The complexities of
23246,ستنجو,survive
23247,ألكسيس,Alexis
23248,للمعرفة,Knowledge
23249,أفتحي,Then open the
23250,سلاسل,strings
23251,اجلسى,Sit
23252,الأسبوعين,weeks
23253,العزل,insulation
23254,اهدا,Calm down
23255,تقلب,Volatility of
23256,آنيا,Anja
23257,بغباء,Stupidly
23258,إبطال,Revoked
23259,الإضطرابات,disorders
23260,فتات,Crumbs
23261,تضربه,Hit him
23262,الالهة,Goddess
23263,تقلقين,Tqgayn
23264,الكرسى,Chair
23265,جرا,On
23266,لقضية,The issue of
23267,يستمرون,Continue
23268,لويزا,Luisa
23269,تبقيني,Keep me
23270,كرت,Card
23271,برؤيته,vision
23272,الخيالي,Fantastic
23273,ستتعلم,Learn
23274,وفقدت,It lost
23275,إنزال,Take down
23276,نقلك,Taken
23277,الرهينة,hostage
23278,رامبل,Ramble
23279,الحركه,Movement
23280,الخمسينات,Fifties
23281,احتجنا,We needed
23282,عنب,Grapes
23283,ثغرة,Gap
23284,أصف,I describe
23285,بطرد,Expel
23286,نيلسن,Nielsen
23287,لحظـة,Moment
23288,المخلل,Pickle
23289,عنوة,forcibly
23290,هزيمته,Defeat
23291,يتيم,orphans
23292,ستفوز,Would win
23293,تايم,Time
23294,تشتكي,Complains
23295,احداث,Events
23296,آشر,USHER
23297,cffffffa,cffffffa
23298,جرة,Jar
23299,الشجيرات,shrubs
23300,subtitle,subtitle
23301,ستفي,Stevie
23302,المعجنات,Pastry
23303,الخطف,kidnappings
23304,يتحدثوا,Speak
23305,احفظ,Save
23306,مسؤوليتك,Risk
23307,احدنا,One of us
23308,السهلة,Easy
23309,جمالا,Beautiful
23310,منتدى,forum
23311,بشجاعة,Courage
23312,خمنوا,guess
23313,ماوث,Mouth
23314,إفتحوا,Open
23315,تدعوها,Inviting
23316,انجاز,Completion of
23317,أوزوالد,Oswald
23318,الليلـة,Tonight
23319,واجبه,Duty
23320,تدعنا,let us
23321,هددت,Threatened
23322,شممت,smelt
23323,تصادم,collision
23324,مصاصين,Massachin
23325,ناديتني,Naditni
23326,رجله,Leg
23327,ارفض,I refuse
23328,كارما,Karma
23329,تفرقوا,Dispersed
23330,نضجت,Matured
23331,بامبي,Bambi
23332,ناد,Club
23333,الخضوع,Submit
23334,أولوية,Priority
23335,الإستيقاظ,Waking
23336,الجذع,Trunk
23337,طائرتك,of your airplane
23338,القروض,loans
23339,الهالة,Halo
23340,تذوب,Melt
23341,امسكه,seized by
23342,أبالغ,Exaggerating
23343,المستقيم,Straight
23344,معزولة,isolated
23345,لنيل,For Neil
23346,جلبها,Brought
23347,المضمار,Track
23348,اتولى,take-away
23349,إفعليها,Aflleha
23350,ديمتري,Dmitry
23351,متجري,My shop
23352,متاهة,Maze
23353,أتألم,hurt
23354,نجدهم,Find them
23355,الروابط,links
23356,المتهمين,defendants
23357,مقالات,Articles
23358,السرقات,thefts
23359,نوايا,Intent
23360,أرجـوك,Please
23361,سالب,Negative
23362,يسمون,Called
23363,مليمتر,mm
23364,مشيئة,will
23365,امكانية,Possibility of
23366,أقضى,Spend
23367,الجنيات,Fairies
23368,الضيف,guest
23369,الأغلبية,majority
23370,لمتجر,Shop
23371,فنادق,hotels
23372,اللعنـة,Damn
23373,البهو,Lobby
23374,صب,Casting
23375,نهايات,Ends
23376,خليلها,boyfriend
23377,فضح,Exposing
23378,مناشف,Towels
23379,لقاح,vaccine
23380,الأجيال,Generations
23381,رويال,Royal
23382,روزن,Rozen
23383,الجويه,Air
23384,أكـون,I
23385,لتسليم,To deliver
23386,عقلانية,Rational
23387,أزلت,Removed
23388,ذلــك,That
23389,أراكما,Orakma
23390,أتعرفه,Otarafh
23391,بإنشاء,Create
23392,وانتى,Ante
23393,مجبر,Forced
23394,الأعلام,Flags
23395,يعيشان,Live
23396,المرايا,Mirrors
23397,والكل,Everyone
23398,للملابس,Clothing
23399,وضعتهم,Put them
23400,العامين,years
23401,الصراصير,Cockroaches
23402,يؤخذ,Taken
23403,القيت,Thrown
23404,خرب,Ruins
23405,التلاميذ,students
23406,الزيارات,Visits
23407,أوبري,Aubrey
23408,بالأخص,In particular
23409,الأشقر,Blond
23410,تمتعوا,Enjoy
23411,مرشد,Guide
23412,صميم,Heart
23413,والقوة,Force
23414,خصيتيك,_khasatek
23415,انهى,Finished
23416,أعطته,It gave him
23417,محشو,Stuffed
23418,أبعدي,Obaadi
23419,هايفن,Haven
23420,أخد,taken it
23421,تصيح,shouts
23422,تركيزك,concentration
23423,اشكر,I thank
23424,بالكتاب,Book
23425,وتبدو,looks
23426,توجهوا,Went
23427,الإتهامات,charges
23428,تودي,Claim
23429,يخيب,Disappoint
23430,مالدينا,Maldina
23431,en,en
23432,وكوني,Connie
23433,نتمشى,walked
23434,وانهم,And they are
23435,لذي,The one who
23436,الشاعر,Poet
23437,مثيرات,stimuli
23438,تاليا,Thalia
23439,بيز,Biz
23440,عاتقك,your shoulders
23441,الجهات,bodies
23442,أسئلتك,questions
23443,كيربي,Kirby
23444,أنظرا,See
23445,عراة,Nude
23446,الإحتياطي,Reserve
23447,منـه,It
23448,ولطيف,And cute
23449,الخراف,Sheep
23450,الشارب,Drinker
23451,فرحة,The joy of
23452,كتبي,Bookish
23453,لنقطة,Point
23454,العصفور,Sparrow
23455,الحرص,Care
23456,مومس,Courtesan
23457,ain,ain
23458,السائقين,drivers
23459,الشخير,Snoring
23460,منجذبة,attracted
23461,كريكسوس,Crixus
23462,الطازج,Fresh
23463,معاودة,Re
23464,المستجدات,developments
23465,المحلى,Local
23466,للموضوع,theme
23467,أنسه,forget it
23468,مساره,Track
23469,حسنأ,Well
23470,بكأس,Cup
23471,إستغرق,took
23472,أهبة,Stand
23473,الأقسام,Sections
23474,كراوفورد,Crawford
23475,نحفر,ENGRAVE
23476,بالعام,Year
23477,حمايتنا,protect us
23478,لابني,for my son
23479,بطعم,The taste of
23480,ينته,Finished
23481,يفصل,Separated by
23482,بصماته,mark
23483,بالتهديد,Threatened
23484,الأورام,tumors
23485,دبابة,tanks
23486,وصفت,Described
23487,إيمى,Emmy
23488,اللى,Elly
23489,لنتناول,To address
23490,لنغادر,To leave
23491,اخذتها,took it
23492,سعيدان,Saeedan
23493,يخفف,eases
23494,يعلمك,will teach you
23495,ماريانا,Mariana
23496,سأتخلص,would get rid
23497,تجلبي,Tjelba
23498,الخرطوم,Khartoum
23499,مصابيح,lamps
23500,المتقاطعة,Cross
23501,التهاني,Congratulations
23502,أنعم,Blessed
23503,اسمعه,I ever heard
23504,لحن,Melody
23505,سيكتشف,Will discover
23506,الجلسات,Sessions
23507,انسوا,Forget
23508,بالرأس,Head
23509,للسفينة,Vessel
23510,مضيفة,host
23511,ادرس,Study
23512,أتعنى,You mean
23513,سيطول,will be long
23514,باندي,Bandy
23515,ستعتني,will take care of
23516,نيرو,Nero
23517,مشروعة,Legitimate
23518,الدش,Shower
23519,أستيقظت,I woke up
23520,ظƒظ,J ƒ J
23521,اقصده,I mean
23522,سيظن,will think
23523,ستأخذين,Stokhven
23524,خارجه,Outside
23525,فالكون,Falcon
23526,ودون,Without
23527,يهمه,interested
23528,بالشرطه,police
23529,تتغذى,Feed
23530,بالمطعم,restaurant
23531,النظريات,Theories
23532,متاكده,unsure about
23533,مشارك,Associate
23534,الوصاية,Guardianship
23535,الصالحة,valid
23536,القاهرة,Cairo
23537,دراسي,courses
23538,كلو,Chloe
23539,مثلث,Triangle
23540,ماتيلدا,Mathilda
23541,بدراسة,Study of
23542,صغيرى,Bub
23543,المنوي,Semen
23544,الطيف,Spectrum
23545,تتجاهل,Ignore
23546,بمليون,million
23547,إجرامية,Criminal
23548,سأثبت,will fix
23549,باحترام,Respect
23550,تحفر,Dig
23551,يتيح,Allows
23552,ابو,Abu
23553,ترجمـة,Translate
23554,اتركوا,Leave
23555,مدمني,addicts
23556,ستتولى,will
23557,متضايق,upset
23558,نعلن,We announce
23559,بخيل,Stingy
23560,واقية,Protective
23561,اشتاق,I miss
23562,توليد,Generate
23563,عشيقته,His mistress
23564,آدمز,Adams
23565,قنبله,Bomb
23566,يعتقده,Think
23567,عزاء,Consolation
23568,وسعي,And the pursuit of
23569,سيعتقد,will think
23570,استطاعوا,Managed
23571,حليف,Ally
23572,هافانا,Havana
23573,بالسيدة,Ms
23574,أوكلاهوما,Oklahoma
23575,المسؤل,Contact Person
23576,أورسون,Orson
23577,الإنتخابية,electoral
23578,تلمسيني,touch me
23579,تطفو,Float
23580,النصوص,texts
23581,السعاده,Happiness
23582,انقلبت,Flipped
23583,أسر,families
23584,لينكس,Linux
23585,النخب,elites
23586,لغتي,My
23587,اعتذاري,My apologies
23588,المبارزة,Fencing
23589,يستعملون,Use
23590,المسئولة,Responsible
23591,الجافة,Dry
23592,نتواصل,We communicate
23593,تقدما,Advanced
23594,التلفزيونية,TV
23595,نصطاد,hunting
23596,مزاجك,mood
23597,الحاسمة,Critical
23598,وأخبرها,And told her
23599,أقدمه,I offer
23600,وتستطيع,Can
23601,مطارد,Hunted
23602,ازرق,Blue
23603,علاجك,treatment
23604,بالتعرف,Identifying
23605,اتسأل,wonder
23606,لكونها,Being
23607,تعديني,mining
23608,بركان,Volcano
23609,رحم,womb
23610,التطوير,Development
23611,مخالفات,Irregularities
23612,الشجاعه,courage
23613,قرارها,Resolution
23614,الشقي,Slit
23615,سنأخذه,gonna take
23616,النواة,Nucleus
23617,جارك,neighbor
23618,مسارها,Track
23619,جامعية,University
23620,سوائل,Liquids
23621,نيكس,Knicks
23622,البورصة,Stock
23623,أستريد,Astrid
23624,كئيبة,Dismal
23625,أجتماع,Meeting
23626,سييرا,Sierra
23627,مصورة,Illustrated
23628,نجهز,equip
23629,light,light
23630,يبقيك,keeps you
23631,الشطيرة,Sandwich
23632,أطلانطس,Atlantis
23633,الوضعية,Status
23634,عائلاتنا,families
23635,سيعطينا,will give us
23636,قيمه,Values ​​
23637,الستارة,Canopy
23638,تنظم,Organizes
23639,الدولاب,Cupboard
23640,هارلن,Harlan
23641,حارب,Fight
23642,برانش,Branch
23643,سيتسبب,Will cause
23644,الواضحة,Clear
23645,الامس,Yesterday
23646,لتظهر,To show
23647,فاعلة,Effective
23648,حدا,End
23649,للقاعدة,The base
23650,مشاهدتك,viewing
23651,بغضون,advanced level
23652,يكفيك,sufficient
23653,وحقيقة,The fact that
23654,سأتدبر,Sotdber
23655,التكيف,adjustment
23656,أتمتع,I enjoy
23657,لقبول,To accept
23658,المستثمرين,investors
23659,عملته,Currency
23660,حزمت,Packed
23661,تعقبها,Followed by
23662,سيتمكن,will be able to
23663,متخفي,hidden
23664,بامان,safely
23665,رامزي,Ramsey
23666,احترقت,Burned
23667,بالعد,count
23668,بيوتهم,homes
23669,وزوجها,And her husband
23670,يزحف,Crawls
23671,أنهينا,We finished
23672,إنخفض,Dropped
23673,فرصته,chance
23674,خدعنا,cheated
23675,ياتى,Comes
23676,النحلة,Bee
23677,مطلع,Early
23678,حمامك,bathroom
23679,هيرلي,Hurley
23680,الأبوة,Parenting
23681,فيوري,Fiore
23682,البذلة,suit
23683,مصادري,My sources
23684,جاب,GAP
23685,ينص,It provides
23686,كتفه,Shoulder
23687,سمانثا,Samantha
23688,راندولف,Randolph
23689,بسلاسة,smoothly
23690,الحافله,bus
23691,المسحورات,Almshorat
23692,انتصار,triumph
23693,مزدحمة,Crowded
23694,size,size
23695,اصبعك,Finger
23696,قواد,Gigolo
23697,تبدئي,Tbdia
23698,تايلا,Taala
23699,ستقتله,would kill him
23700,شعبه,people
23701,هاربور,Harbor
23702,بوقتي,my time
23703,مقصود,Intentional
23704,أغار,Agar
23705,زمنية,Time
23706,بعملهم,Their work
23707,مؤذية,Harmless
23708,تذكرتي,my ticket
23709,سرقتي,Sergta
23710,وراثي,Legacy
23711,بإعتذار,apology
23712,ريدينغتون,Redengton
23713,انتظرك,wait for you
23714,الإحباط,Frustration
23715,بإنني,that I
23716,توافقين,you agree
23717,غاما,Gamma
23718,راقبه,watched
23719,لتحضر,To attend
23720,جلوس,Sitting
23721,ظƒط,J ƒ
23722,وقتى,My time
23723,تؤدى,lead
23724,ستعيد,It will bring back
23725,والفضل,Thanks
23726,الكنوز,treasures
23727,أقسى,hardest
23728,ترتاحي,Tertahi
23729,فهمك,Understand
23730,سمعه,Heard
23731,لتفكر,To think
23732,إثبت,Proved
23733,مشي,Walking
23734,تناسبك,suits
23735,حرم,Campus
23736,نحكم,judge
23737,تجعليه,Get him
23738,إرمي,Armi
23739,قدمين,feet
23740,انوي,Inoue
23741,زملائه,colleagues
23742,ميريل,Merrill
23743,بوابه,Gate
23744,إيل,IL
23745,حكومتنا,Our government
23746,نيكولا,Nicolas
23747,مشروعي,draft
23748,نيسان,April
23749,بنجي,Bungee
23750,متفائل,optimistic
23751,لقتلها,For killing
23752,اليابانيون,Japanese
23753,نخرجك,Nkrjk
23754,تيت,Tate
23755,انتخابات,elections
23756,الجزيره,Al Jazeera
23757,الحريه,Freedom
23758,وبدا,It seemed
23759,سطحية,surface
23760,نسوا,They forgot
23761,مشجع,fans
23762,تقتحم,Breaks
23763,قومنا,Our people
23764,ديناصور,Dinosaur
23765,تمسح,Wipes
23766,جانين,Janine
23767,عاهر,Salacious
23768,طعاما,Food
23769,بـذلك,So
23770,المقذوفات,Projectiles
23771,الانجيل,Gospel
23772,يتركنا,Leaving us
23773,لعودتك,To return
23774,هيوغو,Hyogo
23775,تخصص,Allocates
23776,فونغ,Fung
23777,وهـذا,This
23778,الأرجل,legs
23779,الايقاع,Rhythm
23780,سولو,Solo
23781,أسخر,Scoff
23782,بتحميل,Download
23783,فلاديمير,Vladimir
23784,سنعتني,'ll take care of
23785,بحزم,firmly
23786,طفولة,Childhood
23787,نشطة,Active
23788,الهادئة,Quiet
23789,جثتي,bodies
23790,رمح,Shaft
23791,ستختار,Choose
23792,مشاكله,problems
23793,التجميد,Freezing
23794,انظف,cleaner
23795,نعطيك,give you
23796,لارسون,Larson
23797,خاتمي,Khatami
23798,مشاهدتها,View
23799,أذهـب,I go
23800,للشيطان,The demon
23801,الإصطدام,Impingement
23802,هير,Her
23803,جنائي,criminal
23804,جاهل,Clueless
23805,البند,Item
23806,والداه,His parents
23807,مقتول,Slain
23808,بالأمل,Hope
23809,كتابا,books
23810,نافورة,Fountain
23811,صرخة,Cry
23812,ساعدينى,Help me
23813,متطورة,Sophisticated
23814,سببها,Caused
23815,ومثير,Sexy
23816,أساعدكم,Osaadkm
23817,حيالها,About it
23818,ستقبل,Accept
23819,بلجيكا,Belgium
23820,الانصراف,Leave
23821,لدقيقتين,Two minutes
23822,تسألها,ask
23823,آبوت,Abbott
23824,إغلاقه,Closed
23825,اختاروا,Chose
23826,نظامك,system
23827,إستغلال,Exploitation
23828,أطلقنا,We launched
23829,ويلى,The following
23830,مأساوية,tragic
23831,روحية,Spiritual
23832,مبدع,Creator of
23833,فاتنا,missed
23834,الكعكات,Scones
23835,أقاطع,interrupt
23836,المجاني,FREE
23837,طرحت,It raised
23838,اعتنيت,looked after
23839,شوكولاته,Chocolate
23840,خصيصا,specially
23841,أبتعدي,Avoid
23842,نظارتي,glasses
23843,وأطفال,And children
23844,عائدين,returnees
23845,واجلس,Sit
23846,شانج,Changge
23847,وضعتك,And put you
23848,توجهت,I went
23849,has,has
23850,لأثبت,Proved to
23851,باش,Bash
23852,بعبارة,words
23853,أسنانها,Brim
23854,خطابي,My speech
23855,الأقارب,relatives
23856,للضحية,Victim
23857,هـنـا,Here
23858,نزعت,Removed
23859,الأسلحه,Armorer
23860,حقائبي,my bags
23861,تتعدى,More than
23862,زيارتي,My visit
23863,الكابل,Cable
23864,الشقوق,Cracks
23865,تماديت,Keep up
23866,أشرت,I
23867,الجافا,Java
23868,مازلتي,Mazlta
23869,وابحث,And Search
23870,المتعددة,Multiple
23871,ضابطة,Officer
23872,مضبوط,preset
23873,الواعظ,Preacher
23874,بقلم,By
23875,عالجت,Processed
23876,شبكات,networks
23877,البولينج,Bowling
23878,نطارد,chase
23879,لأبيك,APEC
23880,الشباك,Nets
23881,زميلتي,colleague
23882,بلين,Blaine
23883,مكتئبة,depressed
23884,مدونة,Blog
23885,شاهدك,Hahdk
23886,المثيرات,Agitators
23887,البغيض,Obnoxious
23888,اتلقى,getting
23889,بالرحلة,Flight
23890,يطلبه,Requested
23891,عائشة,Aisha
23892,الخارجى,External
23893,أشترك,Subscribe
23894,بالخطر,Alarming
23895,فبعد,After
23896,قائمتك,Your list
23897,افسحوا,paved
23898,ثيودور,Theodore
23899,ستوكس,Stokes
23900,غطي,Cover
23901,للإطلاق,To launch
23902,حاسب,Computer
23903,سنفقد,lose
23904,فكرتها,Her idea
23905,بحاله,Condition
23906,أمد,Term
23907,رائحتي,Raiana
23908,إخرجوا,Come out
23909,أعطونا,gave us
23910,متشابهون,alike
23911,بيتهوفن,Beethoven
23912,المفعول,Effect
23913,بسيارته,in his car
23914,لينغ,Ling
23915,إنتهاك,Violation of
23916,حامض,acid
23917,أقرأها,read it
23918,بوسعى,in my power
23919,تحرش,Harassment
23920,ألينا,Alina
23921,خطيبة,Fiancee
23922,مليونير,Millionaire
23923,أمستعد,Omstad
23924,بكلا,Both
23925,متحمسين,enthusiasts
23926,نرمي,Throw away
23927,عرش,Throne
23928,وبها,And by
23929,كشيء,Something
23930,يصور,Depicts
23931,قرارا,Resolution
23932,إنساني,human
23933,الاباء,parents
23934,ناك,NAK
23935,أخوية,Order of
23936,ولايات,states
23937,المشجعين,fans
23938,تيلور,Taylor
23939,وتضع,And put
23940,جئتي,Jita
23941,تاكل,corrosion
23942,علمه,His knowledge
23943,أجرت,Conducted
23944,احلام,Dreams
23945,تحلمين,Future dream
23946,ساعطيك,I'll give you
23947,يصير,becomes
23948,بذكر,By mentioning
23949,المثليين,gay
23950,يطاق,Unbearable
23951,أبراج,Towers
23952,بطئ,Slow
23953,سكون,Silence
23954,تلقوا,Received
23955,نجعلهم,make them
23956,نسمة,people
23957,لـكن,But
23958,الدافئة,Warm
23959,الطوق,Ring
23960,موكلتي,my client
23961,مناقشته,Discussion
23962,الفاتنة,Temptress
23963,جعفر,Jafar
23964,بالقائمة,list
23965,للفحص,Examination
23966,تصرخي,scream
23967,يوجـد,There are
23968,ستختفي,Disappear
23969,مورت,Mort
23970,فعالية,Effectiveness
23971,راسيل,Russell
23972,ستهتم,will take care of
23973,مناورة,maneuver
23974,جلي,PLAIN
23975,تمديد,Extension of
23976,بعمليات,operations
23977,بنكهة,flavor
23978,نموذجي,Typical
23979,يساوى,Equals
23980,الأميركي,American
23981,اعبر,Cross the
23982,تسميها,Call them
23983,وطنك,Home country
23984,نواجهه,Face
23985,نشكر,We thank
23986,سأساعد,I will help
23987,التابع,Of
23988,دببة,bears
23989,أحفل,Ohvl
23990,الأغطية,Covers
23991,تعابير,Expressions
23992,هامبتون,Hampton
23993,تكبير,Enlarge
23994,مميزا,Distinctive
23995,عبقرى,genius
23996,مشكلتها,Her problem
23997,المحترف,Professional
23998,خوفي,My fear
23999,تتخلي,give up
24000,السعودية,Saudi Arabia
24001,المده,Duration
24002,يغسل,Washes
24003,باختيار,Choose
24004,هوائية,Aerobic
24005,إجتماعي,Social
24006,اخرجه,Directed
24007,نفدت,We ran out of
24008,أبتعدوا,got away
24009,ارك,Ark
24010,باديء,Initially
24011,الطباع,Foul
24012,أدوار,roles
24013,والربع,Quarter
24014,بوبا,Bubba
24015,روضة,Kindergarten
24016,تاريخية,Historic
24017,بالسيف,Sword
24018,سقطوا,Fell
24019,للآمال,Disappointing
24020,كانديس,Candice
24021,عشيقتي,my mistress
24022,أسفي,Safi
24023,أفعاله,His actions
24024,وضحاها,Overnight
24025,بدايه,Start
24026,للقمة,Summit
24027,تبقت,Bendy
24028,ممتلكاتي,my property
24029,كاديلاك,Cadillac
24030,أبوها,Her father
24031,آنجيلا,Angela
24032,فراشه,bed
24033,وتبقى,The remaining
24034,سيزيد,Will increase
24035,مليسا,Melissa
24036,مهل,Leisurely
24037,أنجو,Anju
24038,ستقابل,will be met
24039,god,god
24040,الفائق,Super
24041,مرتبكة,Confused
24042,بوليصة,Policy
24043,وتخبرني,And tell me
24044,تخيلوا,Imagine
24045,يدخلوا,Enter
24046,إيقاع,Rhythm
24047,أفسر,explain
24048,تشجيع,Encouraging
24049,مواجهته,Face
24050,الاربعة,The four
24051,للرحلة,Flight
24052,تفصل,Separated by
24053,جماعتك,Your Community
24054,تفهمها,Understand
24055,للكاميرا,Camera
24056,ساحضر,I'll get
24057,الجسور,bridges
24058,أبعاد,Dimensions
24059,الفوري,Messaging
24060,لشرطة,Police
24061,وكر,Walker
24062,الدار,Aldar
24063,المرضي,patients
24064,اواعد,Awaad
24065,ألمك,pain
24066,اانت,Are
24067,محكم,Arbitrator
24068,تخبريهم,tell them
24069,اقابلك,meet you
24070,الجلدي,cutaneous
24071,هدأت,Subsided
24072,whoo,whoo
24073,متفهم,Understands
24074,منتظرة,Waiting for
24075,لفعلت,I did
24076,المسعفين,paramedics
24077,خططي,My plans
24078,لأفعلها,To do it
24079,يمكث,Stay
24080,تخفض,Reduce
24081,مامي,Mami
24082,ايفي,Effi
24083,شغلي,My Job
24084,مغادرتك,Leaving
24085,تعديت,Transgressed
24086,مناوبة,Alternate
24087,قلـت,I said
24088,للمباراة,Match
24089,سياج,Fence
24090,قدمته,Submitted by
24091,الصياح,Shouting
24092,للرجوع,To return
24093,ثلجية,Snow
24094,صدمته,Shock
24095,الانتصار,victory
24096,بأدب,Politely
24097,البلوط,Oak
24098,ملامح,Features
24099,أحرز,Scored
24100,again,again
24101,جرايس,Grice
24102,اليقظة,Vigilance
24103,إريكا,Erika
24104,اسباب,reasons
24105,تقتليني,Tguetlina
24106,للشباب,Youth
24107,بدونهم,Without them
24108,سريه,Confidential
24109,بحساب,Account
24110,عدن,Aden
24111,أميرتي,princess
24112,تستقيل,resign
24113,مكونات,components
24114,يره,Seen
24115,تقبلني,kiss me
24116,للمباحث,Investigation
24117,أوبي,Obi
24118,لأعلم,To know
24119,إفتراض,Assuming
24120,طق,Taq
24121,باورز,Bowers
24122,الارضية,Ground
24123,تتساقط,Falling
24124,لنر,Let's see
24125,بوحشية,Brutally
24126,مقصدك,your destination
24127,أستلقي,lay
24128,التلفزيوني,TV
24129,مخدرة,Narcotic
24130,اعلمك,teaching you
24131,الامواج,Waves
24132,لامشكلة,For Amcklh
24133,ائتمان,Credit
24134,أليسوا,are not they
24135,ماوس,Mouse
24136,بلاستيكية,Plastic
24137,أكشف,reveal
24138,كأننى,like I
24139,بالتقدم,Progress
24140,إحذري,Ahdhiri
24141,عطله,holiday
24142,وكلنا,We are
24143,الخاطف,hijacker
24144,براس,Brass
24145,اعطائي,give me
24146,فقدتي,Vqdta
24147,سيصلون,Will reach
24148,الاثارة,thrills
24149,تاني,Tani
24150,النفسيين,psychologists
24151,مناسبين,Suitable
24152,لايصدق,Incredible
24153,امره,Ordered him
24154,والمرأة,And women
24155,إتركه,Leave
24156,تشكيلة,lineup
24157,الشيوعي,Communist
24158,للذي,For whom
24159,يضطر,Forced
24160,ظˆ,J
24161,الصالحين,Righteous
24162,ليعيش,To live
24163,توحي,Suggest
24164,الشيخوخة,Aging
24165,ويحي,Yahya
24166,كيليان,Kilian
24167,أرجون,Argonne
24168,سنتجه,we are heading
24169,الأتراك,Turks
24170,تأتيني,coming to me
24171,جذع,Trunk
24172,ونظرت,Considered
24173,بحجر,Stone
24174,باركس,Parkes
24175,بسيارتك,car
24176,اتصالي,Communicational
24177,المشورة,Advice
24178,تساوى,Equal to
24179,إرني,ERNIE
24180,بالإضافه,In addition
24181,أعطيكم,Give
24182,تستحقها,Deserve
24183,التمريض,Nursing
24184,أشفق,Ashfaq
24185,بالجحيم,Hell
24186,واااو,And Aaao
24187,بيـن,
24188,التطورات,Developments
24189,أدامز,Adams
24190,إنتقام,Revenge
24191,بادرة,Gesture
24192,متطور,Sophisticated
24193,مجبرة,Forced
24194,بيريز,Perez
24195,مار,Mar
24196,تقريرا,report
24197,يفهموا,Understand
24198,كورب,Corp
24199,لسنين,For years
24200,صدرية,Bra
24201,تصدقنى,believe me
24202,لاتتحرك,Ataathrk
24203,ميخائيل,Mikhail
24204,حلمنا,Our dream
24205,أمواج,Waves
24206,زحمة,Traffic
24207,يلاحق,Prosecuted
24208,فيمكن,can
24209,زوجا,pairs
24210,للتبول,To urinate
24211,يرتديه,Worn by
24212,ملصقات,posters
24213,منطقتنا,Our
24214,لابنتي,My daughter
24215,الكرامة,Dignity
24216,حلفاء,allies
24217,طں,Tں
24218,باعتبار,As
24219,للغذاء,Food
24220,الضائعة,Lost
24221,تتخيلين,Ttejelin
24222,للعنف,Violence
24223,لوحدة,Unit
24224,تفهمى,become aware
24225,النـار,Fire
24226,ليدز,Leeds
24227,تقابلني,meet me
24228,للجدل,Controversial
24229,مواضيع,topics
24230,مبادرة,Initiative
24231,إحضارها,Bring
24232,تذكريني,remember me
24233,أربط,Fasten
24234,إنفاق,Spending
24235,بالتفصيل,Detail
24236,تنجب,Give birth to
24237,نظرتي,my gaze
24238,سوليس,Solis
24239,الكاحل,Ankle
24240,نستفيد,BENEFIT
24241,مسرحي,Theater
24242,بوق,Trumpet
24243,تفكرى,think
24244,سأكسر,will break
